66.0,0.14554191549302464,8.42,32.0
70.0,0.17022959776248442,17.34,32.0
75.0,0.17640151832984938,8.84,31.0
81.0,0.1620724003590657,9.67,31.0
86.0,0.172975641099105,11.19,33.0
96.0,0.16850149041466225,8.14,32.0
108.0,0.17464528077003033,10.61,30.0
113.0,0.19380834145845824,11.66,32.0
119.0,0.15966708329557128,10.75,32.0
127.0,0.15964199418757372,9.63,32.0
130.0,0.16759524142275553,10.58,30.0
141.0,0.1862882994880318,11.27,32.0
149.0,0.1781577558896687,9.6,32.0
156.0,0.16142332085539046,7.19,32.0
167.0,0.15700763784784508,9.43,32.0
175.0,0.1587638754076645,10.39,31.0
185.0,0.17844021068615595,9.24,32.0
193.0,0.17818284499766546,11.45,32.0
201.0,0.17906096377757597,10.06,32.0
207.0,0.1543481924001181,9.64,31.0
213.0,0.17300153953316674,9.24,32.0
225.0,0.17464528077003108,11.01,33.0
230.0,0.17446205425404884,10.73,30.0
239.0,0.18628829948803205,10.8,32.0
245.0,0.15700763784784405,11.0,33.0
253.0,0.1496953032805975,8.29,30.0
259.0,0.18064157758141355,7.36,32.0
264.0,0.17903587466957738,10.03,32.0
270.0,0.18169532011730588,10.03,33.0
275.0,0.1599620703835407,9.8,30.0
282.0,0.16463807189345825,8.39,32.0
284.0,0.16759524142275628,10.75,32.0
287.0,0.17198583532230413,11.09,32.0
296.0,0.177304726217756,10.76,31.0
299.0,0.1738820862912699,11.35,32.0
302.0,0.1517138360603892,11.1,32.0
53.0,0.06645538180271053,6.43,31.0
59.0,0.13749478643436877,8.71,31.0
64.0,0.1711627507147755,9.92,32.0
72.0,0.1764266074378468,10.25,32.0
72.0,0.16669203353484852,14.61,31.0
81.0,0.15295615156929385,10.37,32.0
86.0,0.15878896451566155,9.58,32.0
93.0,0.16227635052730288,10.32,31.0
104.0,0.18211778832293862,15.07,31.0
106.0,0.18118544469671177,11.32,32.0
112.0,0.14817627183275356,8.89,32.0
122.0,0.16052011296748395,9.24,32.0
132.0,0.16847336020266473,7.53,31.0
140.0,0.1784661091202174,7.44,32.0
151.0,0.17376716199012035,8.87,32.0
157.0,0.16315446930721234,9.6,31.0
162.0,0.16025950997473667,11.03,31.0
177.0,0.17390798472533134,10.5,32.0
181.0,0.17815775588966842,7.59,33.0
189.0,0.1693529995345751,10.49,31.0
193.0,0.1757208751096616,10.44,31.0
204.0,0.159353064782571,11.28,32.0
211.0,0.16759524142275578,8.21,33.0
223.0,0.16762565246275157,4.7,32.0
232.0,0.17552339954994056,8.92,30.0
237.0,0.19193502139465055,12.02,33.0
249.0,0.1582347233117187,12.23,32.0
247.0,0.1596419941875745,10.52,32.0
259.0,0.17113280565039118,10.99,31.0
264.0,0.17934665587831952,10.82,31.0
272.0,0.18118544469671177,11.75,32.0
279.0,0.15966708329557203,10.51,31.0
281.0,0.15476904195362348,7.7,32.0
286.0,0.16847336020266523,10.93,32.0
292.0,0.16583900386293532,11.78,31.0
295.0,0.18209188988887795,10.76,32.0
298.0,0.17022959776248417,11.17,32.0
101.0,0.06464249141838087,7.59,32.0
104.0,0.1384918761457501,8.43,32.0
112.0,0.15876387540766426,10.93,32.0
120.0,0.158763875407664,9.33,31.0
126.0,0.1711627507147754,8.96,32.0
138.0,0.17464528077003033,9.24,32.0
146.0,0.17818284499766598,9.63,32.0
156.0,0.17552339954993978,9.21,31.0
160.0,0.15479494038768546,8.87,31.0
171.0,0.17116275071477527,10.67,32.0
179.0,0.17110771654239415,11.3,32.0
184.0,0.17818284499766623,10.49,31.0
192.0,0.18027899950454665,10.97,32.0
201.0,0.16405767719511988,12.42,32.0
207.0,0.158763875407664,10.72,31.0
219.0,0.17206919590694067,8.66,32.0
227.0,0.1817204092253024,8.71,33.0
236.0,0.17105601777439902,11.46,31.0
242.0,0.171162750714775,9.04,31.0
246.0,0.15751427596418033,9.7,32.0
257.0,0.16935147898257522,11.26,32.0
262.0,0.1737671619901201,10.21,32.0
272.0,0.17552339954993953,12.15,31.0
272.0,0.17390798472533187,10.49,32.0
278.0,0.14729815305284383,10.84,31.0
283.0,0.1575142759641798,9.74,32.0
287.0,0.16405767719511988,9.71,31.0
291.0,0.18118544469671177,9.17,33.0
294.0,0.1590862324316304,10.15,31.0
303.0,0.16481763436962169,8.97,32.0
303.0,0.14551682638502736,10.15,31.0
308.0,0.13512233291409675,8.29,31.0
314.0,0.16481763436962185,8.87,32.0
314.0,0.17110771654239415,11.67,32.0
313.0,0.16139823174739315,4.41,32.0
314.0,0.13936999492565944,9.93,31.0
314.0,0.14112056720302815,10.14,32.0
314.0,0.14202944037338602,10.15,32.0
318.0,0.14993250939257285,10.13,32.0
313.0,0.1481762718327538,10.14,30.0
313.0,0.16466483360865697,10.09,32.0
314.0,0.13671054947793312,10.19,32.0
313.0,0.12700106468293237,10.29,31.0
313.0,0.1420529108292546,10.24,32.0
