-1.0,0.0,10.29,33.0
-2.0,0.0,10.36,31.0
1.0,0.0,10.27,31.0
0.0,0.0,10.21,32.0
0.0,0.0,10.19,32.0
4.0,0.0,10.09,32.0
-3.0,0.0,10.17,31.0
2.0,0.0,10.28,32.0
-5.0,0.0,10.17,32.0
6.0,0.0,10.22,32.0
-4.0,0.0,10.35,30.0
1.0,0.0,10.12,32.0
-5.0,0.0,10.18,32.0
5.0,0.0,9.98,31.0
-1.0,0.0,9.2,32.0
2.0,0.0,9.78,32.0
0.0,0.0,10.35,31.0
-1.0,0.0,10.17,31.0
0.0,0.0,10.09,32.0
-2.0,0.0,10.19,32.0
1.0,0.0,10.19,32.0
1.0,0.0,10.34,31.0
-1.0,0.0,10.26,31.0
0.0,0.0,10.29,32.0
-2.0,0.0,10.15,32.0
3.0,0.0,10.36,31.0
0.0,0.0,10.25,32.0
0.0,0.0,10.28,32.0
0.0,0.0,10.21,31.0
0.0,0.0,10.04,32.0
2.0,0.0,10.1,31.0
-5.0,0.0,10.41,31.0
4.0,0.0,10.17,33.0
-1.0,0.0,10.25,31.0
-1.0,0.0,10.17,32.0
2.0,0.0,10.14,31.0
-4.0,0.0,9.97,31.0
1.0,0.0,9.7,32.0
2.0,0.0,10.03,32.0
-3.0,0.0,10.31,32.0
1.0,0.0,10.27,30.0
0.0,0.0,9.86,32.0
2.0,0.0,10.18,32.0
-1.0,0.0,10.1,32.0
4.0,0.0,10.14,31.0
-3.0,0.0,10.11,32.0
1.0,0.0,10.13,32.0
-2.0,0.0,10.27,31.0
1.0,0.0,10.24,31.0
-2.0,0.0,10.17,32.0
-1.0,0.0,10.23,31.0
0.0,0.0,10.29,32.0
4.0,0.0,10.27,31.0
-3.0,0.0,10.15,32.0
3.0,0.0,10.1,32.0
-3.0,0.0,10.21,32.0
-2.0,0.0,10.38,31.0
4.0,0.0,10.18,32.0
2.0,0.0,10.3,31.0
-2.0,0.0,10.29,33.0
-2.0,0.0,10.18,30.0
0.0,0.0,10.16,32.0
5.0,0.0,10.28,32.0
-2.0,0.0,10.1,31.0
0.0,0.0,10.22,31.0
0.0,0.0,10.15,32.0
-2.0,0.0,10.19,32.0
-1.0,0.0,10.18,31.0
1.0,0.0,10.02,32.0
-2.0,0.0,10.19,32.0
3.0,0.0,10.39,32.0
2.0,0.0,10.03,30.0
-6.0,0.0,10.07,32.0
0.0,0.0,10.0,32.0
2.0,0.0,10.36,31.0
2.0,0.0,10.14,32.0
-3.0,0.0,10.21,32.0
1.0,0.0,10.19,31.0
2.0,0.0,10.24,32.0
0.0,0.0,10.41,31.0
-4.0,0.0,10.21,32.0
5.0,0.0,10.22,32.0
-2.0,0.0,10.28,32.0
1.0,0.0,10.23,31.0
-2.0,0.0,10.23,31.0
-2.0,0.0,10.33,31.0
2.0,0.0,10.11,31.0
1.0,0.0,10.0,32.0
0.0,0.0,10.21,33.0
-1.0,0.0,10.32,31.0
3.0,0.0,10.22,31.0
-2.0,0.0,9.99,32.0
-3.0,0.0,10.19,32.0
1.0,0.0,10.33,32.0
1.0,0.0,10.38,30.0
0.0,0.0,10.13,32.0
1.0,0.0,10.32,33.0
-1.0,0.0,10.22,31.0
1.0,0.0,10.33,31.0
0.0,0.0,10.17,32.0
-1.0,0.0,10.4,31.0
2.0,0.0,10.34,33.0
0.0,0.0,10.34,30.0
-1.0,0.0,10.15,33.0
1.0,0.0,10.32,31.0
-2.0,0.0,10.23,32.0
-1.0,0.0,10.24,31.0
5.0,0.0,10.08,32.0
-3.0,0.0,10.3,32.0
1.0,0.0,10.17,31.0
-1.0,0.0,10.36,31.0
0.0,0.0,10.23,32.0
5.0,0.0,10.36,32.0
-1.0,0.0,10.11,31.0
-2.0,0.0,10.13,32.0
-4.0,0.0,10.26,31.0
4.0,0.0,10.21,33.0
-1.0,0.0,10.34,30.0
-2.0,0.0,10.28,32.0
1.0,0.0,10.04,32.0
-1.0,0.0,10.18,31.0
-1.0,0.0,10.1,32.0
3.0,0.0,10.23,31.0
0.0,0.0,10.19,32.0
3.0,0.0,10.34,31.0
-4.0,0.0,10.09,32.0
1.0,0.0,10.04,31.0
1.0,0.0,10.31,32.0
-4.0,0.0,10.07,32.0
-2.0,0.0,10.22,32.0
7.0,0.0,10.19,31.0
-2.0,0.0,10.23,32.0
-3.0,0.0,10.08,32.0
5.0,0.0,10.26,31.0
-2.0,0.0,10.16,31.0
-1.0,0.0,10.14,32.0
1.0,0.0,10.34,31.0
-4.0,0.0,10.16,31.0
6.0,0.0,10.24,33.0
-2.0,0.0,10.06,32.0
-1.0,0.0,10.33,31.0
2.0,0.0,10.24,31.0
-4.0,0.0,10.19,32.0
4.0,0.0,10.31,32.0
-2.0,0.0,10.22,31.0
0.0,0.0,10.17,31.0
1.0,0.0,10.09,33.0
-1.0,0.0,10.08,31.0
-2.0,0.0,10.16,31.0
1.0,0.0,10.27,32.0
2.0,0.0,10.25,32.0
1.0,0.0,10.21,32.0
-3.0,0.0,10.04,30.0
-1.0,0.0,10.19,33.0
2.0,0.0,10.16,31.0
1.0,0.0,10.22,32.0
-1.0,0.0,10.36,31.0
-2.0,0.0,10.33,32.0
2.0,0.0,10.22,31.0
1.0,0.0,10.1,32.0
0.0,0.0,10.21,31.0
0.0,0.0,10.19,32.0
0.0,0.0,10.23,32.0
1.0,0.0,10.22,31.0
1.0,0.0,10.17,32.0
-5.0,0.0,10.18,31.0
5.0,0.0,10.24,32.0
-5.0,0.0,10.1,31.0
3.0,0.0,10.19,32.0
-3.0,0.0,10.28,32.0
0.0,0.0,10.22,31.0
4.0,0.0,10.11,31.0
0.0,0.0,10.22,32.0
-2.0,0.0,10.03,32.0
1.0,0.0,10.13,32.0
0.0,0.0,10.03,31.0
-3.0,0.0,10.43,32.0
3.0,0.0,10.2,32.0
-1.0,0.0,10.1,32.0
2.0,0.0,10.23,30.0
-2.0,0.0,10.36,32.0
-1.0,0.0,10.3,32.0
3.0,0.0,10.22,32.0
-4.0,0.0,10.12,30.0
-3.0,0.0,10.11,32.0
4.0,0.0,10.14,32.0
4.0,0.0,10.1,32.0
0.0,0.0,10.22,31.0
-2.0,0.0,10.33,31.0
2.0,0.0,10.27,32.0
-2.0,0.0,10.17,31.0
-3.0,0.0,10.19,32.0
1.0,0.0,10.28,32.0
3.0,0.0,10.1,32.0
-3.0,0.0,10.3,30.0
1.0,0.0,10.25,33.0
-1.0,0.0,10.16,32.0
1.0,0.0,10.25,31.0
-1.0,0.0,10.2,31.0
0.0,0.0,10.15,32.0
3.0,0.0,10.2,37.0
2.0,0.0,10.2,27.0
-5.0,0.0,10.06,30.0
2.0,0.0,10.18,32.0
-2.0,0.0,10.29,32.0
1.0,0.0,10.31,32.0
3.0,0.0,10.23,31.0
0.0,0.0,10.37,31.0
0.0,0.0,10.28,32.0
3.0,0.0,10.16,32.0
-3.0,0.0,10.15,31.0
-2.0,0.0,10.32,32.0
1.0,0.0,10.08,32.0
-2.0,0.0,10.14,30.0
-2.0,0.0,10.27,32.0
0.0,0.0,10.34,32.0
1.0,0.0,10.24,32.0
-2.0,0.0,10.03,31.0
5.0,0.0,10.34,32.0
-2.0,0.0,10.23,32.0
1.0,0.0,10.12,31.0
1.0,0.0,10.27,31.0
-2.0,0.0,10.29,32.0
-2.0,0.0,10.23,32.0
1.0,0.0,10.31,32.0
0.0,0.0,10.1,31.0
0.0,0.0,10.2,31.0
2.0,0.0,10.1,32.0
-2.0,0.0,10.2,32.0
-3.0,0.0,10.21,31.0
8.0,0.0,10.08,32.0
-6.0,0.0,10.23,31.0
1.0,0.0,10.19,33.0
